timestamp;RSSI_01;RSSI_02;RSSI_03;RSSI_04;RSSI_05;RSSI_06;RSSI_07;RSSI_08;RSSI_09;temp;hum;bar;rain
2025-02-04 23:00:00+00:00;-93.16666666666667;-104.0;-97.4;-93.4;-85.5;-81.41666666666667;-97.41666666666667;-96.5;-98.83333333333333;53.19166666666666;48.583333333333336;30.199166666666667;0.0
2025-02-05 00:00:00+00:00;-90.77777777777777;-100.0;-93.0;-92.63636363636364;-82.66666666666667;-78.0;-89.0;-93.6;-97.0;47.9;51.0;30.236666666666665;0.0
2025-02-05 01:00:00+00:00;-87.5;-99.83333333333333;-91.1;-87.0;-80.5;-76.25;-89.08333333333333;-93.18181818181819;-91.18181818181819;44.46666666666667;52.333333333333336;30.26;0.0
2025-02-05 02:00:00+00:00;-85.3;-96.66666666666667;-89.33333333333333;-86.9;-77.75;-74.08333333333333;-86.88888888888889;-90.1;-88.36363636363636;42.28333333333333;53.0;30.28916666666667;0.0
2025-02-05 03:00:00+00:00;-83.83333333333333;-95.0;-87.5;-85.08333333333333;-76.91666666666667;-72.83333333333333;-87.75;-89.5;-85.25;40.75833333333333;54.083333333333336;30.308333333333334;0.0
2025-02-05 04:00:00+00:00;-84.5;-94.5;-89.18181818181819;-86.27272727272727;-76.91666666666667;-73.75;-85.66666666666667;-90.66666666666667;-90.58333333333333;40.15;55.0;30.3225;0.0
2025-02-05 05:00:00+00:00;-84.88888888888889;-97.5;-89.33333333333333;-87.8;-77.22222222222223;-73.83333333333333;-84.72727272727273;-89.72727272727273;-88.16666666666667;39.699999999999996;56.75;30.325;0.0
2025-02-05 06:00:00+00:00;-86.45454545454545;-95.71428571428571;-90.27272727272727;-88.4;-77.45454545454545;-75.33333333333333;-86.25;-90.5;-88.0909090909091;39.35;55.833333333333336;30.339166666666667;0.0
2025-02-05 07:00:00+00:00;-87.36363636363636;-97.625;-90.7;-85.66666666666667;-77.72727272727273;-75.16666666666667;-88.45454545454545;-91.1;-90.54545454545455;39.49166666666667;54.25;30.3475;0.0
2025-02-05 08:00:00+00:00;-87.81818181818181;-98.55555555555556;-91.45454545454545;-89.3;-78.16666666666667;-76.0;-89.81818181818181;-91.33333333333333;-91.33333333333333;39.43333333333333;54.0;30.345;0.0
2025-02-05 09:00:00+00:00;-87.54545454545455;-100.57142857142857;-90.27272727272727;-90.11111111111111;-79.0;-76.41666666666667;-87.1;-93.4;-96.33333333333333;39.4;54.0;30.355;0.0
2025-02-05 10:00:00+00:00;-87.5;-97.4;-89.9090909090909;-87.55555555555556;-78.0;-76.72727272727273;-88.18181818181819;-91.1;-89.25;39.15;54.0;30.365;0.0
2025-02-05 11:00:00+00:00;-84.83333333333333;-97.625;-90.7;-85.625;-77.91666666666667;-73.63636363636364;-87.18181818181819;-88.55555555555556;-87.41666666666667;38.541666666666664;56.583333333333336;30.372500000000002;0.0
2025-02-05 12:00:00+00:00;-83.36363636363636;-97.45454545454545;-88.91666666666667;-85.08333333333333;-75.66666666666667;-73.33333333333333;-86.2;-89.0;-89.16666666666667;37.6;57.4;30.387;0.0
